Alfa, Beta, Gamma, Alfa Rate, Beta Rate, Gamma Rate
25.230177,91.9076,6.093946,63.37595,-1.6918182,-20.348549,
32.33193,91.93234,3.5782678,63.37595,-1.6918182,-20.348549,
36.564453,92.13465,1.6976578,63.37595,-1.6918182,-20.348549,
38.89488,92.03607,0.586177,6.1359406,2.42424,-5.211502,
39.891174,92.48965,-1.8582178,-0.9841919,-0.7648468,-0.72818995,
-29.095644,86.88565,82.969505,-18.490314,-5.1631927,89.1552,
-37.448383,83.809135,123.07642,-8.8739395,-3.818512,46.42105,
-43.01086,81.43783,156.23402,-1.0404587,-0.55885315,16.819,
-43.185925,81.41704,158.75723,-1.0404587,-0.55885315,16.819,
-43.215446,81.461296,161.07816,0.30612946,2.4490356,12.28714,
4.8918633,87.28698,64.72796,29.491663,2.9296875,-64.22901,
9.361405,87.73929,54.97378,29.491663,2.9296875,-64.22901,
23.358995,89.13673,23.786951,18.072605,1.3790131,-38.72204,
24.821426,89.33027,20.21124,18.072605,1.3790131,-38.72204,
26.23016,89.4999,16.761301,7.1754456,0.8716583,-17.120838,
27.893257,89.61217,12.224934,6.2236786,-0.21362305,-11.325598,
29.230923,89.819115,8.634176,4.8098564,2.2411346,-13.279438,
-15.029253,89.26142,56.997826,-28.188705,-4.611969,116.47415,
-29.427258,87.291245,116.35462,-17.157078,-3.7765503,69.65637,
-31.353724,86.96868,124.689735,-17.157078,-3.7765503,69.65637,
-33.459824,86.62595,133.38261,-9.969711,-2.275467,41.01944,
-34.93514,86.3593,139.553,-8.563995,-0.27656555,35.938263,
-17.853075,84.25005,121.69639,91.17461,-6.1092377,-218.40286,
-11.664991,84.91124,98.0817,91.17461,-6.1092377,-218.40286,
-7.1721296,86.040405,76.94666,91.17461,-6.1092377,-218.40286,
-4.5133147,88.024765,45.115314,-0.91958046,0.022888184,7.133484,
-3.5035496,89.32723,71.972176,1.2150407,0.9613037,112.1254,
-2.6599255,89.68688,145.98987,0.30708313,0.12588501,37.81128,
-2.5963457,89.719154,151.84727,0.11718273,-0.19836426,15.68985,
-2.5615191,89.73593,155.30984,-0.02104044,-0.23651123,12.691498,
-2.4387267,89.7756,165.17157,0.058829784,0.036239624,10.8680725,
-2.4310503,89.78849,166.7745,-0.46139956,-0.10108948,5.6533813,
-2.3970883,89.78775,167.7121,-0.46139956,-0.10108948,5.6533813,
-2.394115,89.80115,166.74252,-0.46139956,-0.10108948,5.6533813,
-2.3811042,89.82188,168.76823,-0.2310276,-0.207901,2.8533936,
-2.374819,89.82873,169.97107,-0.2310276,-0.207901,2.8533936,
-2.3557727,89.82579,170.67636,-0.2310276,-0.207901,2.8533936,
-2.3556736,89.821434,171.32227,0.07200241,-0.038146973,2.1896362,
-2.339137,89.8296,172.57265,0.10126829,-0.29945374,-5.317688,
-2.3491101,89.82648,173.12491,0.39559603,-0.0705719,-0.8544922,
-2.3527315,89.82595,173.39032,0.39559603,-0.0705719,-0.8544922,
-2.3371518,89.82253,174.42924,0.42682886,0.16593933,3.452301,
-2.334498,89.81067,174.23296,0.42682886,0.16593933,3.452301,
-2.3230731,89.817535,174.39749,0.42682886,0.16593933,3.452301,
-2.3400671,89.81075,174.31465,-0.20009279,-0.005722046,0.39291382,
-2.356831,89.8257,174.7481,-0.11587143,-0.28800964,-7.080078,
-2.3379948,89.82458,174.68459,-0.11587143,-0.28800964,-7.080078,
-2.3264086,89.834045,174.89268,-0.01937151,-0.19454956,-4.6539307,
-2.3282673,89.83085,174.84348,-0.01937151,-0.19454956,-4.6539307,
-2.333391,89.81411,174.45334,0.25218725,-0.19454956,-6.072998,
-2.327858,89.82406,174.67914,-0.010967255,0.11062622,2.670288,
-2.3368106,89.834076,174.93622,0.01001358,0.01335144,0.25177002,
-2.3422325,89.84105,175.10733,0.09268522,-0.04386902,-1.2054443,
-2.3402538,89.8472,175.25168,0.11998415,0.09918213,2.1095276,
-2.3393216,89.8382,175.04086,0.11998415,0.09918213,2.1095276,
-2.3412912,89.81866,174.5769,0.11998415,0.09918213,2.1095276,
-2.3501148,89.824814,174.73782,-0.087440014,-0.08773804,-1.8920898,
-2.3248177,89.8172,174.48146,-0.087440014,-0.08773804,-1.8920898,
-2.3293886,89.81298,174.39432,-0.087440014,-0.08773804,-1.8920898,
-2.3391068,89.82097,174.6073,-0.047147274,0.12207031,3.0784607,
-2.3237674,89.82898,174.76436,-0.033020973,0.030517578,0.9841919,
-2.3142831,89.82946,174.75005,-0.1899004,-0.09536743,-1.7471313,
-2.3341491,89.82743,174.7468,0.04774332,-0.024795532,-0.76293945,
-2.332986,89.82439,174.67206,0.04774332,-0.024795532,-0.76293945,
-2.338026,89.83517,174.94943,0.04774332,-0.024795532,-0.76293945,
-2.338669,89.821014,174.61108,-0.03361702,0.118255615,2.4414062,
-2.3558102,89.81302,174.45856,-0.03361702,0.118255615,2.4414062,
-2.368258,89.81398,174.50931,-0.11140108,-0.23841858,-5.558014,
-2.32888,89.82091,174.58066,0.2156496,0.009536743,-0.22125244,
-2.3342326,89.82411,174.67001,0.2156496,0.009536743,-0.22125244,
-2.3375845,89.831276,174.84763,0.1604557,-0.26893616,-6.8588257,
-2.343267,89.8326,174.89389,0.1604557,-0.26893616,-6.8588257,
-2.3429892,89.832054,174.87865,0.20903349,-0.31852722,-7.7400208,
-2.329612,89.822845,174.62077,0.056028366,0.17929077,4.2800903,
-2.3380604,89.85154,169.6692,-0.03415346,0.078201294,-74.726105,
-2.3290186,89.845215,171.39421,-0.028133392,-0.2937317,-3.2958984,
-2.3013244,89.82323,172.81764,-0.08010864,0.21362305,7.8163147,
-2.3113136,89.83141,173.71414,-0.028729439,0.04386902,2.6626587,
-2.305975,89.827576,173.80516,-0.23931265,0.08010864,3.2997131,
-2.3149536,89.83398,174.13863,0.068604946,-0.13923645,-2.708435,
-2.3128586,89.83031,172.94934,0.29540062,0.14686584,4.9057007,
-2.3066385,89.82606,173.1111,0.29540062,0.14686584,4.9057007,
-2.330409,89.83412,174.12761,-0.25844574,-0.1296997,-1.1558533,
-2.330805,89.82996,174.51234,0.20611286,-0.24795532,-6.549835,
-2.3280642,89.84151,174.85048,0.20611286,-0.24795532,-6.549835,
-2.321307,89.82267,174.4383,0.20611286,-0.24795532,-6.549835,
-2.3172324,89.802635,174.07216,0.12618303,0.024795532,0.33950806,
-2.3259084,89.807175,174.20868,0.12618303,0.024795532,0.33950806,
-2.3226688,89.81673,174.4502,-0.13375282,0.061035156,1.6975403,
-2.335676,89.820366,174.58844,-0.19061565,-0.09727478,-1.8005371,
-2.3447063,89.82188,173.88986,0.16325712,0.13923645,3.8490295,
-2.3573081,89.81902,174.07654,0.16325712,0.13923645,3.8490295,
-2.354381,89.79822,173.7825,-0.40656328,-0.120162964,-0.92697144,
-2.3616366,89.79326,173.7294,-0.3092885,0.005722046,0.995636,
-2.3700643,89.83385,173.8487,-0.05567074,0.24223328,5.973816,
-2.374382,89.84105,174.47633,0.16492605,-0.08773804,-1.6021729,
-2.3650105,89.8352,174.44722,0.16492605,-0.08773804,-1.6021729,
-2.3232958,89.83177,174.62386,1.1920929E-4,-0.0743866,-1.5487671,
-2.3227062,89.83865,174.85783,1.1920929E-4,-0.0743866,-1.5487671,
-2.3263335,89.8219,174.51175,0.07325411,-0.24986267,-6.427765,
-2.3186688,89.81539,174.35968,-0.2297163,0.10681152,3.2844543,
-2.3116956,89.80116,174.04878,-0.2528429,-0.12207031,-2.0561218,
-2.3154588,89.79857,174.00253,-0.2528429,-0.12207031,-2.0561218,
-2.3164582,89.811264,174.31282,-0.03451109,0.04005432,1.045227,
-2.3038023,89.80371,174.09477,-0.03451109,0.04005432,1.045227,
-2.3129063,89.80437,174.13423,-0.13804436,0.22888184,6.1531067,
-2.3145115,89.80008,174.03879,0.032126904,0.10108948,2.5863647,
-2.3154685,89.80241,174.10071,0.032126904,0.10108948,2.5863647,
-2.3267887,89.80202,174.12468,-0.45502186,0.20217896,5.3634644,
-2.3217247,89.81488,174.43631,0.0019073486,0.0038146973,0.045776367,
-2.3160374,89.814735,174.41904,-0.08070469,-0.2002716,-4.5661926,
-2.3322837,89.81801,174.52336,0.25880337,0.18310547,3.9520264,
-2.3235922,89.820244,174.55287,0.25880337,0.18310547,3.9520264,
-2.3126578,89.82188,174.56761,0.25880337,0.18310547,3.9520264,
-2.3130333,89.81956,174.51216,-0.2065897,-0.08010864,-1.4762878,
-2.3171358,89.81767,174.46854,-0.2065897,-0.08010864,-1.4762878,
-2.3229756,89.81665,174.45512,-0.2065897,-0.08010864,-1.4762878,
-2.3289738,89.81681,174.47171,-0.045597553,-0.032424927,-0.76675415,
-2.3245857,89.81541,174.42987,-0.045597553,-0.032424927,-0.76675415,
-2.3404176,89.80941,174.33264,-0.045597553,-0.032424927,-0.76675415,
-2.33564,89.795105,173.96024,-0.04172325,-0.2708435,-6.1302185,
-2.3460398,89.808716,174.32362,-0.027477741,0.11444092,2.7923584,
-2.3509169,89.8074,174.30843,0.19150972,-0.011444092,-1.0261536,
-2.3542128,89.80659,174.30278,0.19150972,-0.011444092,-1.0261536,
-2.3528347,89.81109,174.41173,0.19150972,-0.011444092,-1.0261536,
-2.3543215,89.80436,174.25514,0.19150972,-0.011444092,-1.0261536,
-2.3399081,89.81171,174.39565,0.19150972,-0.011444092,-1.0261536,
-2.3426526,89.81586,174.49979,-0.13613701,0.1335144,3.3416748,
-2.3383965,89.81706,174.51204,-0.13613701,0.1335144,3.3416748,
-2.3500507,89.81985,174.60553,-0.13613701,0.1335144,3.3416748,
-2.3264656,89.80016,174.06924,-0.13613701,0.1335144,3.3416748,
-2.330766,89.812065,174.35124,0.09047985,-0.09918213,-2.5787354,
-2.3380117,89.81622,174.46527,0.063836575,0.04005432,0.8010864,
-2.3498578,89.814545,174.4543,0.34356117,-0.24795532,-6.9618225,
-2.340108,89.79929,174.06573,0.46092272,0.0038146973,-1.5068054,
-2.3415194,89.789314,173.83354,0.72693825,-0.17166138,-6.2446594,
-2.3212607,89.80236,174.11334,0.062286854,-0.18310547,-4.825592,
-2.3192093,89.803505,174.13937,-0.21624565,-0.120162964,-2.5100708,
-2.3334177,89.804405,174.19864,-0.016450882,-0.4348755,-10.211945,
-2.3255851,89.79895,174.05363,0.2514124,0.2822876,6.6108704,
-2.3283703,89.80138,174.11981,0.07671118,-0.024795532,-0.75149536,
-2.3121574,89.80191,174.0847,0.07671118,-0.024795532,-0.75149536,
-2.3209674,89.8129,174.374,0.07671118,-0.024795532,-0.75149536,
-2.3203678,89.81694,174.47006,0.0036358833,-0.43678284,-10.730743,
-2.3238413,89.81724,174.48703,0.0036358833,-0.43678284,-10.730743,
-2.3103838,89.81195,174.32231,0.49859285,0.18692017,3.2997131,
-2.3117142,89.816475,174.43452,0.49859285,0.18692017,3.2997131,
-2.310986,89.81341,174.36537,0.25773048,-0.020980835,-0.91552734,
-2.320922,89.822784,174.6054,0.25773048,-0.020980835,-0.91552734,
-2.349553,89.827225,174.76463,0.25773048,-0.020980835,-0.91552734,
-2.3598154,89.813484,174.45654,0.25773048,-0.020980835,-0.91552734,
-2.3403206,89.79815,174.03624,0.104904175,-0.091552734,-2.3498535,
-2.3435922,89.81618,174.4984,0.18942356,-0.120162964,-3.4370422,
-2.3364654,89.82799,174.7916,-0.019431114,0.089645386,2.357483,
-2.3381133,89.831345,174.86533,-0.20450354,-0.11444092,-2.3384094,
-2.341572,89.81042,174.36331,0.24789572,0.3490448,7.8468323,
-2.3429325,89.81424,174.4646,0.19305944,-0.034332275,-1.3961792,
-2.3539,89.8063,174.29124,0.040471554,0.0,-0.05722046,
-2.3428178,89.817955,174.56189,0.040471554,0.0,-0.05722046,
-2.3591871,89.81948,173.3852,-0.20712614,-0.35476685,-0.64468384,
-2.3573074,89.81243,169.84253,-0.0039339066,0.09536743,3.124237,
-2.3434186,89.81568,170.6824,-0.0039339066,0.09536743,3.124237,
-2.316119,89.80143,173.01387,-0.0039339066,0.09536743,3.124237,
-2.3425753,89.83012,174.633,-0.1347661,0.24223328,6.603241,
-2.3487556,89.82224,174.49582,-0.35637617,0.30708313,7.965088,
-2.3485103,89.81996,174.52695,0.33414364,0.18501282,3.4828186,
-2.3451853,89.81638,174.44789,0.18322468,0.24032593,5.996704,
-2.340567,89.81366,174.42107,0.25498867,-0.13542175,-4.146576,
-2.3368876,89.81104,174.3529,0.23323298,-0.12207031,-3.768921,
-2.3123512,89.8147,174.38112,0.036239624,0.18501282,4.47464,
-2.3359363,89.817604,174.5075,-0.22226572,-0.1487732,-3.0288696,
-2.3396242,89.808334,174.29985,-0.22226572,-0.1487732,-3.0288696,
-2.3468006,89.81221,174.40854,-0.039339066,-0.40245056,-9.605408,
-2.3418045,89.80947,174.32907,0.059127808,0.12779236,3.3340454,
-2.345855,89.81173,174.38788,0.17362833,0.061035156,1.033783,
-2.3415523,89.819176,174.5713,0.17362833,0.061035156,1.033783,
-2.3439043,89.818794,174.59908,-0.25945902,-0.33569336,-5.7907104,
-2.3197691,89.811066,171.67587,-0.25582314,0.036239624,3.65448,
-2.3303127,89.81756,172.83481,0.20337105,0.05340576,2.6893616,
-2.3246903,89.813385,172.98099,-0.018835068,-0.04196167,0.4043579,
-2.3298404,89.80989,173.1055,-0.018835068,-0.04196167,0.4043579,
-2.3345325,89.814026,173.74876,0.012099743,-0.02861023,0.0076293945,
-2.3368654,89.81277,173.927,-0.25629997,0.20599365,6.099701,
-2.336737,89.82075,174.19818,0.14561415,0.034332275,0.77056885,
-2.3413503,89.82213,174.44637,0.2528429,-0.011444092,-0.45776367,
-2.3324814,89.81955,174.4297,-0.19609928,-0.2593994,-5.432129,
-2.3365848,89.79814,173.96652,0.11533499,0.0,-0.24795532,
-2.3403115,89.794716,173.90578,0.07861853,-0.415802,-10.345459,
-2.324913,89.78841,173.78154,-0.060856342,0.3643036,8.277893,
-2.328735,89.805855,174.22159,-0.104129314,-0.09727478,-2.1018982,
-2.3379424,89.807594,174.28305,-0.10699034,0.02861023,1.0681152,
-2.3363159,89.79563,173.98712,-0.15467405,0.015258789,0.90026855,
-2.3284295,89.819626,174.55084,-0.023782253,-0.091552734,-2.1133423,
-2.3388267,89.78443,173.73108,-0.023782253,-0.091552734,-2.1133423,
-2.3439057,89.7866,173.79218,0.13762712,-0.01335144,-0.705719,
-2.356228,89.789,173.87239,-0.060856342,0.2002716,4.72641,
-2.3586028,89.80319,174.21184,-0.060856342,0.2002716,4.72641,
-2.331805,89.80813,174.06235,-0.025331974,0.078201294,2.216339,
-2.3303556,89.78416,173.63211,-0.14275312,0.2040863,5.531311,
-2.322741,89.79664,173.94339,0.06580353,-0.13542175,-3.501892,
-2.3143513,89.79895,173.99265,-0.3632903,-0.015258789,0.8163452,
-2.3342772,89.79391,173.93771,0.064730644,-0.02861023,-0.88500977,
-2.3356202,89.792046,173.8983,0.105023384,0.05340576,0.9727478,
-2.3589816,89.79847,174.10655,-0.046014786,0.0,0.10681152,
-2.3386266,89.80576,174.23947,0.055789948,-0.18310547,-4.5776367,
-2.3914592,89.80602,174.37422,0.14263391,0.02670288,0.08773804,
-2.382168,89.80967,174.44383,-0.20670891,0.45394897,11.493683,
-2.3834202,89.797066,174.1487,-0.20670891,0.45394897,11.493683,
-2.3830807,89.80111,174.24225,-0.20670891,0.45394897,11.493683,
-2.3655596,89.80192,174.21655,0.024795532,0.04005432,0.89263916,
-2.3659835,89.81642,174.56856,0.024795532,0.04005432,0.89263916,
-2.3638885,89.81193,174.45549,-0.13142824,-0.333786,-7.900238,
-2.349692,89.77713,173.54358,1.0306835,-1.2950897,-38.63907,
-2.334001,89.7796,173.56165,0.19592047,0.06866455,1.3465881,
-2.3200755,89.78586,173.6836,0.19592047,0.06866455,1.3465881,
-2.3319926,89.79268,173.88583,0.12654066,0.0038146973,-0.17547607,
-2.337679,89.80132,174.11368,0.12654066,0.0038146973,-0.17547607,
-2.3344796,89.80053,174.09329,0.44852495,0.30326843,6.1950684,
-2.3366024,89.80735,174.2694,0.44852495,0.30326843,6.1950684,
-2.3469884,89.82902,173.37611,-0.2862215,-0.23269653,-27.801514,
-2.3438337,89.81864,173.76755,0.3080368,0.0,0.48446655,
-2.3318808,89.8177,173.93867,0.3080368,0.0,0.48446655,
-2.3158793,89.813385,173.97626,0.3080368,0.0,0.48446655,
-2.3121512,89.81507,174.18651,-0.14811754,0.07247925,2.4147034,
-2.3217916,89.82055,174.39986,-0.14811754,0.07247925,2.4147034,
-2.3211474,89.819595,174.39667,-0.14811754,0.07247925,2.4147034,
-2.32978,89.82409,174.54642,-0.16313791,-0.08392334,-1.537323,
-2.3243446,89.82715,174.62439,-0.16313791,-0.08392334,-1.537323,
-2.3232493,89.83348,174.79346,-0.2924204,-0.02861023,-0.019073486,
-2.3265212,89.81191,174.30518,-0.2924204,-0.02861023,-0.019073486,
-2.335822,89.80922,174.2774,-0.2924204,-0.02861023,-0.019073486,
-2.33562,89.814674,174.42804,0.1052618,-0.020980835,-0.7019043,
-2.3243895,89.797226,173.95709,-0.7259846,-0.56648254,-13.713837,
-2.3294868,89.80165,174.08313,0.038206577,0.31280518,7.6789856,
-2.3214345,89.79756,173.98856,0.09459257,0.15068054,3.463745,
-2.3120713,89.807396,174.20982,0.09459257,0.15068054,3.463745,
-2.3234334,89.8007,174.07423,0.076174736,0.020980835,0.32043457,
-2.3181438,89.81813,171.81644,0.039100647,0.01335144,-3.730774,
-2.3263836,89.813225,172.5646,-0.3065467,-0.13542175,-0.77056885,
-2.3245542,89.80671,173.14629,0.11253357,0.32615662,9.189606,
-2.332833,89.79984,173.61273,0.34075975,-0.09346008,-2.2583008,
-2.3185205,89.79185,173.66364,-0.037550926,0.059127808,1.7356873,
-2.3263102,89.791664,173.80464,0.049173832,-0.0076293945,-0.15640259,
-2.3229506,89.78957,173.75493,0.049173832,-0.0076293945,-0.15640259,
-2.3272908,89.787735,173.7708,-0.12409687,0.14686584,3.9291382,
-2.3178632,89.79189,173.84314,-0.12409687,0.14686584,3.9291382,
-2.3283415,89.79705,173.9988,-0.19794703,0.09346008,2.6664734,
-2.3450556,89.79331,173.95767,-0.23150444,0.10871887,3.1356812,
-2.3276672,89.80366,174.14235,-0.045478344,0.061035156,1.5983582,
-2.3151855,89.799736,174.02396,-0.110030174,-0.23651123,-5.466461,
-2.3152595,89.792336,173.84058,-0.110030174,-0.23651123,-5.466461,
-2.3233576,89.799324,174.03076,-0.110030174,-0.23651123,-5.466461,
-2.3281949,89.81456,174.42738,0.25963783,0.3528595,8.06427,
-2.3314662,89.81154,174.36078,0.25963783,0.3528595,8.06427,
-2.3358777,89.80766,174.2768,0.25963783,0.3528595,8.06427,
-2.3320112,89.814995,174.44698,-0.18829107,-0.22125244,-4.7302246,
-2.3396137,89.8061,174.2553,-0.019490719,-0.15830994,-3.6582947,
-2.3423543,89.803345,174.19435,-0.0150203705,-0.08201599,-2.0217896,
-2.351701,89.79689,174.04924,-0.0150203705,-0.08201599,-2.0217896,
-2.3445685,89.798256,174.05515,-0.0150203705,-0.08201599,-2.0217896,
-2.322371,89.79695,173.97986,-0.06496906,0.13923645,3.578186,
-2.325595,89.79948,174.04811,-0.06496906,0.13923645,3.578186,
-2.338477,89.80733,174.27177,0.16790628,0.01335144,-0.038146973,
-2.340876,89.8073,174.2789,-0.13071299,-0.17356873,-3.9100647,
-2.3404634,89.80045,174.11276,-0.13071299,-0.17356873,-3.9100647,
-2.3364053,89.810036,174.33606,0.12099743,-0.13160706,-3.7155151,
-2.3183997,89.81478,174.40683,0.24467707,-0.25558472,-7.1144104,
-2.3410444,89.81146,174.35875,0.13518333,0.41007996,9.94873,
-2.3337138,89.827675,174.73494,-0.12385845,0.051498413,1.461029,
-2.3246846,89.8238,174.62056,0.094652176,0.2784729,6.9999695,
-2.3254588,89.81554,174.42197,0.094652176,0.2784729,6.9999695,
-2.3149102,89.8133,174.3468,0.094652176,0.2784729,6.9999695,
-2.3269255,89.821785,174.58899,-0.16838312,-0.18501282,-3.9901733,
-2.3280807,89.81624,174.45116,0.11152029,-0.29182434,-7.511139,
-2.328711,89.813805,174.39877,0.2720952,0.3376007,7.1868896,
-2.3269885,89.82063,174.56004,-0.1257658,0.017166138,0.7972717,
-2.3286128,89.81711,174.47896,-0.1257658,0.017166138,0.7972717,
-2.3354666,89.80867,174.28862,0.01335144,-0.045776367,-1.1787415,
-2.325921,89.80079,174.06598,-0.12552738,-0.015258789,0.05340576,
-2.313973,89.81185,174.3114,-0.17559528,0.0038146973,0.5340576,
-2.3116548,89.803375,174.09691,-0.17559528,0.0038146973,0.5340576,
-2.3106282,89.8046,174.12462,-0.29075146,-0.019073486,0.21743774,
-2.3333352,89.79451,173.94766,-0.29075146,-0.019073486,0.21743774,
-2.3360236,89.79611,173.99287,0.030755997,-0.11062622,-2.8190613,
-2.3338828,89.79613,173.9888,-0.060915947,-0.078201294,-1.7433167,
-2.328773,89.786766,173.73544,-0.023901463,-0.015258789,-0.17166138,
-2.3389113,89.78841,173.80074,-0.023901463,-0.015258789,-0.17166138,
-2.3397954,89.7936,173.92354,-0.023901463,-0.015258789,-0.17166138,
-2.334574,89.79048,173.8493,0.042140484,0.01335144,0.1411438,
-2.3182442,89.816345,174.44884,0.042140484,0.01335144,0.1411438,
-2.3209481,89.8196,174.52994,-0.1630187,-0.20217896,-4.627228,
-2.327865,89.82574,174.70035,0.3657937,-0.09727478,-3.200531,
-2.330567,89.83458,174.92459,0.3657937,-0.09727478,-3.200531,
-2.3326395,89.834335,174.91776,0.21588802,0.015258789,-0.18310547,
-2.3280761,89.82863,174.7625,0.21588802,0.015258789,-0.18310547,
-2.3196363,89.81965,174.5326,-0.26017427,-0.01335144,-0.118255615,
-2.323932,89.81622,174.46,-0.26017427,-0.01335144,-0.118255615,
-2.3410468,89.78742,173.80344,-0.30100346,0.061035156,2.1400452,
-2.3393462,89.78503,173.73395,-0.30100346,0.061035156,2.1400452,
-2.3477075,89.779686,173.62257,0.30326843,0.29945374,6.2713623,
-2.3276284,89.78501,173.69702,-0.17786026,0.024795532,1.2588501,
-2.3317096,89.797165,174.00293,-0.17786026,0.024795532,1.2588501,
-2.3272896,89.79829,174.02011,-0.17786026,0.024795532,1.2588501,
-2.336403,89.805275,174.21461,-0.04309416,0.2746582,6.954193,
-2.334732,89.80473,174.18587,-0.04309416,0.2746582,6.954193,
-2.3396652,89.79991,174.08478,-0.04309416,0.2746582,6.954193,
-2.327149,89.813,174.38298,-0.21672249,-0.23269653,-5.5007935,
-2.3419228,89.79378,173.96423,-0.21672249,-0.23269653,-5.5007935,
-2.336723,89.79585,174.00487,-0.05763769,-0.06866455,-1.4724731,
-2.3321579,89.80972,174.33293,-0.05763769,-0.06866455,-1.4724731,
-2.3429081,89.80206,174.17343,-0.18435717,0.16212463,4.5166016,
-2.34593,89.81617,174.51898,-0.18435717,0.16212463,4.5166016,
-2.3334486,89.80668,174.24744,0.08827448,-0.15449524,-3.9215088,
-2.343273,89.79746,174.04787,0.2834797,0.27656555,5.8670044,
-2.3467844,89.808914,174.33932,0.28568506,0.19264221,4.2800903,
-2.3345819,89.79342,173.9312,0.01424551,-0.31089783,-7.62558,
-2.3238835,89.81174,174.3444,0.2822876,-0.17356873,-4.6157837,
-2.3346062,89.81331,174.40672,-0.09596348,0.07247925,1.8844604,
-2.3361342,89.81026,174.33798,-0.09596348,0.07247925,1.8844604,
-2.334486,89.803894,174.17575,-0.2616644,0.030517578,1.3313293,
-2.3366268,89.78493,173.71036,0.0013113022,-0.16784668,-3.868103,
-2.3343935,89.78315,173.66202,0.067830086,0.13160706,2.9945374,
-2.333228,89.78208,173.6366,0.012040138,-0.09346008,-2.3155212,
-2.3408453,89.79711,174.0379,-0.044047832,-0.02861023,-0.5722046,
-2.3344202,89.8025,174.15114,-0.044047832,-0.02861023,-0.5722046,
