X, Y, Z
0.5693184,-6.4876657,-3.14907,
0.6044615,-6.4806366,-3.1420412,
0.61149013,-6.501723,-3.1420412,
0.5904043,-6.501723,-3.1771843,
0.65366185,-6.51578,-3.1631272,
0.5622898,-6.4876657,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.6044615,-6.4876657,-3.1701558,
0.5904043,-6.494694,-3.1420412,
0.54823256,-6.494694,-3.1420412,
0.5974329,-6.473608,-3.1631272,
0.5904043,-6.51578,-3.1982703,
0.61149013,-6.494694,-3.1631272,
0.6255474,-6.4806366,-3.1631272,
0.5693184,-6.494694,-3.1560986,
0.5974329,-6.4876657,-3.1350126,
0.5904043,-6.501723,-3.1631272,
0.5904043,-6.51578,-3.1560986,
0.5693184,-6.494694,-3.1350126,
0.61851877,-6.501723,-3.1631272,
0.5693184,-6.501723,-3.1701558,
0.5693184,-6.4665794,-3.1631272,
0.5693184,-6.51578,-3.184213,
0.5693184,-6.51578,-3.1420412,
0.61149013,-6.494694,-3.1912415,
0.5904043,-6.51578,-3.1631272,
0.6044615,-6.501723,-3.1631272,
0.54823256,-6.494694,-3.1631272,
0.632576,-6.4806366,-3.1631272,
0.5974329,-6.5368657,-3.1631272,
0.62554735,-6.5228086,-3.1631272,
0.5974329,-6.501723,-3.1701558,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.4876657,-3.1631272,
0.5974329,-6.4806366,-3.1631272,
0.58337563,-6.51578,-3.184213,
0.61149013,-6.4876657,-3.1420412,
0.5693184,-6.51578,-3.1631272,
0.6044615,-6.5087514,-3.1631272,
0.5693184,-6.473608,-3.184213,
0.5693184,-6.501723,-3.1139266,
0.6044615,-6.5228086,-3.1631272,
0.5693184,-6.5368657,-3.1631272,
0.61149013,-6.5438943,-3.1912415,
0.54823256,-6.4525223,-3.1420412,
0.5693184,-6.501723,-3.1631272,
0.58337563,-6.473608,-3.1490698,
0.576347,-6.51578,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.61851877,-6.4314365,-3.1912415,
0.632576,-6.51578,-3.1350126,
0.5974329,-6.51578,-3.1420412,
0.5693184,-6.4876657,-3.1701558,
0.58337563,-6.529837,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.494694,-3.1631272,
0.5693184,-6.494694,-3.1631272,
0.61149013,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1771843,
0.61851877,-6.473608,-3.1771843,
0.57634705,-6.494694,-3.1631272,
0.54823256,-6.51578,-3.1771843,
0.5693184,-6.5087514,-3.1771843,
0.55526114,-6.501723,-3.1912415,
0.61149013,-6.473608,-3.1420412,
0.61851877,-6.4876657,-3.1982703,
0.5693184,-6.51578,-3.1490698,
0.5693184,-6.51578,-3.1912415,
0.5412039,-6.51578,-3.1420412,
0.5693184,-6.51578,-3.1420412,
0.5693184,-6.5087514,-3.19827,
0.5693184,-6.557952,-3.1420412,
0.5904043,-6.51578,-3.1701558,
0.58337563,-6.4876657,-3.1631272,
0.61851877,-6.4806366,-3.14907,
0.5974329,-6.51578,-3.1631272,
0.6044615,-6.4876657,-3.1631272,
0.5622898,-6.5087514,-3.1209555,
0.5974329,-6.51578,-3.1350126,
0.5904043,-6.473608,-3.1420412,
0.5693184,-6.4806366,-3.184213,
0.57634705,-6.5087514,-3.1350126,
0.5904043,-6.51578,-3.1631272,
0.61851877,-6.5228086,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.5904043,-6.501723,-3.1631272,
0.58337563,-6.4806366,-3.1560984,
0.61851877,-6.51578,-3.1350126,
0.5693184,-6.501723,-3.1631272,
0.58337563,-6.51578,-3.1912415,
0.5974329,-6.459551,-3.1350126,
0.58337563,-6.51578,-3.1350126,
0.5693184,-6.4876657,-3.1631272,
0.57634705,-6.4876657,-3.1631272,
0.5974329,-6.501723,-3.2123275,
0.6044615,-6.4876657,-3.1912415,
0.61149013,-6.494694,-3.1631272,
0.5904043,-6.4806366,-3.205299,
0.55526114,-6.51578,-3.14907,
0.5904043,-6.494694,-3.184213,
0.5974329,-6.5228086,-3.14907,
0.57634705,-6.51578,-3.1631272,
0.5693184,-6.459551,-3.1912415,
0.5904043,-6.494694,-3.1701558,
0.5693184,-6.494694,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.5904043,-6.494694,-3.1771843,
0.57634705,-6.51578,-3.184213,
0.61149013,-6.51578,-3.1631272,
0.61149013,-6.494694,-3.14907,
0.5904043,-6.51578,-3.1631272,
0.5904043,-6.4665794,-3.184213,
0.5693184,-6.4665794,-3.1631272,
0.55526114,-6.494694,-3.1631272,
0.61149013,-6.51578,-3.184213,
0.57634705,-6.51578,-3.1631272,
0.5693184,-6.473608,-3.1420412,
0.61149013,-6.51578,-3.1631272,
0.54823256,-6.494694,-3.1912415,
0.58337563,-6.4876657,-3.1912415,
0.5974329,-6.529837,-3.1420412,
0.58337563,-6.51578,-3.1771843,
0.57634705,-6.5228086,-3.1701558,
0.5693184,-6.5228086,-3.184213,
0.61149013,-6.501723,-3.1631272,
0.5693184,-6.5368657,-3.1420412,
0.61149013,-6.51578,-3.1631272,
0.5693184,-6.494694,-3.1631272,
0.58337563,-6.494694,-3.1631272,
0.5622898,-6.5087514,-3.1912415,
0.58337563,-6.459551,-3.1350126,
0.54823256,-6.494694,-3.1420412,
0.5904043,-6.4806366,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.5974329,-6.5368657,-3.1631272,
0.57634705,-6.494694,-3.1560986,
0.5693184,-6.4806366,-3.1631272,
0.5693184,-6.5228086,-3.1350126,
0.58337563,-6.4876657,-3.1631272,
0.5693184,-6.459551,-3.1631272,
0.5904043,-6.473608,-3.1420412,
0.58337563,-6.4806366,-3.1631272,
0.5693184,-6.494694,-3.184213,
0.5622898,-6.51578,-3.1560986,
0.57634705,-6.5087514,-3.127984,
0.5904043,-6.51578,-3.184213,
0.632576,-6.5228086,-3.1771843,
0.5904043,-6.5368657,-3.184213,
0.61851877,-6.51578,-3.1631272,
0.58337563,-6.5087514,-3.1982703,
0.61149013,-6.501723,-3.1631272,
0.5974329,-6.4665794,-3.184213,
0.5693184,-6.473608,-3.1631272,
0.57634705,-6.501723,-3.1631272,
0.5904043,-6.4806366,-3.1631272,
0.54823256,-6.473608,-3.1631272,
0.632576,-6.4876657,-3.1701558,
0.58337563,-6.4665794,-3.2123275,
0.5904043,-6.51578,-3.205299,
0.5693184,-6.4454937,-3.1912415,
0.57634705,-6.51578,-3.1771843,
0.5974329,-6.4525223,-3.184213,
0.5693184,-6.4665794,-3.1701558,
0.5974329,-6.4806366,-3.1631272,
0.52011806,-6.501723,-3.1631272,
0.61149013,-6.5087514,-3.1560986,
0.5693184,-6.494694,-3.1631272,
0.5693184,-6.4876657,-3.1631272,
0.5693184,-6.4806366,-3.184213,
0.61149013,-6.494694,-3.184213,
0.5693184,-6.494694,-3.1631272,
0.65366185,-6.4876657,-3.1420412,
0.5622898,-6.51578,-3.184213,
0.5974329,-6.4876657,-3.1631272,
0.5974329,-6.529837,-3.1560986,
0.5693184,-6.51578,-3.1631272,
0.5974329,-6.5228086,-3.1701558,
0.5622898,-6.4806366,-3.1701558,
0.5904043,-6.5087514,-3.1631272,
0.5904043,-6.494694,-3.205299,
0.5693184,-6.4806366,-3.1631272,
0.5904043,-6.4876657,-3.1631272,
0.5974329,-6.494694,-3.184213,
0.5904043,-6.494694,-3.1631272,
0.58337563,-6.494694,-3.1560984,
0.5904043,-6.5228086,-3.1771843,
0.58337563,-6.501723,-3.1771843,
0.57634705,-6.51578,-3.1631272,
0.57634705,-6.51578,-3.1701558,
0.5974329,-6.51578,-3.1560984,
0.5904043,-6.494694,-3.184213,
0.5904043,-6.5087514,-3.1912415,
0.61149013,-6.51578,-3.1350126,
0.5904043,-6.473608,-3.1631272,
0.5904043,-6.51578,-3.1701558,
0.632576,-6.4876657,-3.1631272,
0.5904043,-6.51578,-3.205299,
0.5904043,-6.494694,-3.1420412,
0.61149013,-6.494694,-3.1631272,
0.5974329,-6.4876657,-3.1631272,
0.5904043,-6.494694,-3.1771843,
0.61851877,-6.5368657,-3.1631272,
0.5904043,-6.5087514,-3.1631272,
0.5693184,-6.4806366,-3.1912415,
0.5693184,-6.51578,-3.184213,
0.6044615,-6.4806366,-3.184213,
0.5904043,-6.51578,-3.1631272,
0.5693184,-6.501723,-3.1631272,
0.58337563,-6.5368657,-3.205299,
0.61149013,-6.51578,-3.14907,
0.5693184,-6.494694,-3.184213,
0.632576,-6.473608,-3.1771843,
0.5974329,-6.51578,-3.1420412,
0.58337563,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1701558,
0.62554735,-6.51578,-3.14907,
0.57634705,-6.501723,-3.1350126,
0.5904043,-6.51578,-3.1631272,
0.5974329,-6.4876657,-3.1771843,
0.576347,-6.51578,-3.184213,
0.576347,-6.473608,-3.1701558,
0.632576,-6.51578,-3.184213,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.473608,-3.1631272,
0.5974329,-6.494694,-3.1350126,
0.61851877,-6.494694,-3.1631272,
0.5622898,-6.501723,-3.1631272,
0.5904043,-6.4876657,-3.1631272,
0.57634705,-6.459551,-3.1982703,
0.58337563,-6.5228086,-3.1631272,
0.61149013,-6.494694,-3.1631272,
0.5412039,-6.5228086,-3.14907,
0.58337563,-6.494694,-3.1631272,
0.5622898,-6.494694,-3.1420412,
0.5693184,-6.494694,-3.1631272,
0.5904043,-6.51578,-3.184213,
0.61851877,-6.51578,-3.1701558,
0.5693184,-6.494694,-3.1631272,
0.5904043,-6.5368657,-3.1209555,
0.61851877,-6.494694,-3.1631272,
0.5904043,-6.459551,-3.1631272,
0.5693184,-6.51578,-3.14907,
0.58337563,-6.473608,-3.1631272,
0.5904043,-6.494694,-3.1420412,
0.5693184,-6.494694,-3.1771843,
0.61851877,-6.4876657,-3.1771843,
0.5693184,-6.4806366,-3.205299,
0.5693184,-6.51578,-3.1631272,
0.61851877,-6.51578,-3.1912415,
0.58337563,-6.501723,-3.1631272,
0.6044615,-6.4525223,-3.1209555,
0.61149013,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.57634705,-6.51578,-3.184213,
0.5974329,-6.4806366,-3.1560986,
0.58337563,-6.51578,-3.1631272,
0.6044615,-6.5087514,-3.1350126,
0.57634705,-6.501723,-3.1631272,
0.5904043,-6.51578,-3.1912415,
0.5693184,-6.51578,-3.1631272,
0.576347,-6.4806366,-3.1912415,
0.61851877,-6.51578,-3.1912417,
0.61149013,-6.51578,-3.184213,
0.58337563,-6.501723,-3.1631272,
0.61149013,-6.459551,-3.1560986,
0.61149013,-6.51578,-3.1631272,
0.62554735,-6.4876657,-3.1701558,
0.5974329,-6.4525223,-3.1912415,
0.6044615,-6.5087514,-3.1701558,
0.5693184,-6.4876657,-3.1631272,
0.5974329,-6.4876657,-3.1490698,
0.57634705,-6.5228086,-3.1631272,
0.5974329,-6.4806366,-3.1420412,
0.61851877,-6.5509233,-3.184213,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.4806366,-3.1771843,
0.57634705,-6.4876657,-3.1771843,
0.58337563,-6.473608,-3.1420412,
0.5693184,-6.51578,-3.1631272,
0.5904043,-6.4665794,-3.1701558,
0.61149013,-6.473608,-3.184213,
0.55526114,-6.4806366,-3.1631272,
0.5904043,-6.51578,-3.1771843,
0.57634705,-6.5087514,-3.1560986,
0.5693184,-6.473608,-3.1420412,
0.5974329,-6.5368657,-3.1631272,
0.5693184,-6.5087514,-3.1631272,
0.5974329,-6.501723,-3.1631272,
0.5693184,-6.494694,-3.1420412,
0.5904043,-6.494694,-3.1631272,
0.61149013,-6.5509233,-3.14907,
0.58337563,-6.4806366,-3.14907,
0.6044615,-6.51578,-3.1350126,
0.5693184,-6.473608,-3.1420412,
0.5904043,-6.5438943,-3.1631272,
0.54823256,-6.557952,-3.184213,
0.5974329,-6.501723,-3.1912415,
0.5974329,-6.494694,-3.1420412,
0.6044615,-6.5087514,-3.1912415,
0.5904043,-6.494694,-3.1701558,
0.5904043,-6.494694,-3.1420412,
0.5693184,-6.5087514,-3.1631272,
0.5693184,-6.4806366,-3.1701558,
0.5904043,-6.494694,-3.1631272,
0.5412039,-6.4876657,-3.1631272,
0.55526114,-6.501723,-3.184213,
0.61149013,-6.51578,-3.184213,
0.57634705,-6.51578,-3.1139266,
0.62554735,-6.529837,-3.14907,
0.5693184,-6.4665794,-3.1631272,
0.58337563,-6.501723,-3.1631272,
0.61149013,-6.557952,-3.1631272,
0.61149013,-6.5368657,-3.1631272,
0.5904043,-6.494694,-3.1631272,
0.5974329,-6.4665794,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.6044615,-6.4876657,-3.1560984,
0.5904043,-6.4806366,-3.205299,
0.61851877,-6.51578,-3.1420412,
0.5904043,-6.4525223,-3.205299,
0.5693184,-6.4454937,-3.1420412,
0.61149013,-6.51578,-3.1631272,
0.61149013,-6.51578,-3.1912415,
0.6044615,-6.4665794,-3.1631272,
0.5622898,-6.459551,-3.1701558,
0.57634705,-6.5087514,-3.1631272,
0.5693184,-6.51578,-3.184213,
0.5693184,-6.4876657,-3.1560984,
0.5904043,-6.51578,-3.1701558,
0.576347,-6.494694,-3.1350126,
0.5693184,-6.4876657,-3.1631272,
0.5693184,-6.4876657,-3.1701558,
0.5693184,-6.51578,-3.1771843,
0.5693184,-6.473608,-3.1631272,
0.5693184,-6.4806366,-3.1631272,
0.57634705,-6.4876657,-3.1560986,
0.5904043,-6.51578,-3.1631272,
0.5904043,-6.494694,-3.1631272,
0.5974329,-6.51578,-3.2123275,
0.6044615,-6.494694,-3.1982703,
0.58337563,-6.501723,-3.1209555,
0.5974329,-6.501723,-3.1631272,
0.55526114,-6.494694,-3.1631272,
0.61149013,-6.473608,-3.1631272,
0.5974329,-6.4806366,-3.1560986,
0.5904043,-6.51578,-3.1631272,
0.61149013,-6.5438943,-3.1631272,
0.5904043,-6.51578,-3.1420412,
0.5693184,-6.494694,-3.1631272,
0.5974329,-6.4876657,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.61149013,-6.51578,-3.1139266,
0.5693184,-6.5368657,-3.1631272,
0.57634705,-6.51578,-3.1560986,
0.5904043,-6.51578,-3.14907,
0.5693184,-6.473608,-3.1209555,
0.58337563,-6.51578,-3.1560986,
0.61149013,-6.51578,-3.1631272,
0.58337563,-6.4876657,-3.1631272,
0.6044615,-6.5438943,-3.1631272,
0.55526114,-6.5087514,-3.1701558,
0.576347,-6.51578,-3.1631272,
0.5904043,-6.51578,-3.1982703,
0.5904043,-6.51578,-3.1631272,
0.5693184,-6.5438943,-3.1350126,
0.61149013,-6.51578,-3.184213,
0.5693184,-6.51578,-3.1350126,
0.5693184,-6.51578,-3.184213,
0.5693184,-6.529837,-3.1631272,
0.5904043,-6.494694,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.58337563,-6.4876657,-3.1631272,
0.5693184,-6.473608,-3.1631272,
0.5693184,-6.51578,-3.127984,
0.5693184,-6.529837,-3.1420412,
0.5904043,-6.4876657,-3.1631272,
0.5693184,-6.5368657,-3.184213,
0.6044615,-6.51578,-3.1631272,
0.5974329,-6.51578,-3.14907,
0.5693184,-6.51578,-3.1912415,
0.5904043,-6.473608,-3.1631272,
0.58337563,-6.4806366,-3.2123275,
0.58337563,-6.4806366,-3.1420412,
0.5904043,-6.473608,-3.184213,
0.5904043,-6.51578,-3.1631272,
0.5904043,-6.494694,-3.205299,
0.5974329,-6.5368657,-3.1701558,
0.61851877,-6.4806366,-3.1631272,
0.5974329,-6.4665794,-3.1631272,
0.5974329,-6.529837,-3.1771843,
0.5412039,-6.5228086,-3.14907,
0.5904043,-6.51578,-3.1420412,
0.5904043,-6.51578,-3.1420412,
0.5693184,-6.501723,-3.1982703,
0.54823256,-6.473608,-3.1631272,
0.6044615,-6.51578,-3.1771843,
0.58337563,-6.494694,-3.1631272,
0.57634705,-6.51578,-3.1560984,
0.632576,-6.5228086,-3.1701558,
0.58337563,-6.494694,-3.184213,
0.5904043,-6.473608,-3.1139266,
0.58337563,-6.51578,-3.14907,
0.5693184,-6.5368657,-3.1631272,
0.5904043,-6.473608,-3.205299,
0.5904043,-6.4876657,-3.1631272,
0.5693184,-6.494694,-3.1350126,
0.61149013,-6.473608,-3.1420412,
0.61149013,-6.501723,-3.1701558,
0.5693184,-6.4806366,-3.1912415,
0.58337563,-6.494694,-3.127984,
0.6044615,-6.473608,-3.1631272,
0.5974329,-6.51578,-3.1912415,
0.54823256,-6.494694,-3.1631272,
0.5693184,-6.494694,-3.1912415,
0.5693184,-6.51578,-3.1560984,
0.5904043,-6.5087514,-3.1771843,
0.58337563,-6.494694,-3.1631272,
0.57634705,-6.5087514,-3.1771843,
0.632576,-6.494694,-3.1912415,
0.5974329,-6.494694,-3.1420412,
0.5974329,-6.5087514,-3.1631272,
0.5974329,-6.501723,-3.1420412,
0.61149013,-6.4525223,-3.1631272,
0.57634705,-6.5368657,-3.1701558,
0.61149013,-6.51578,-3.1631272,
0.5904043,-6.5087514,-3.1631272,
0.5904043,-6.501723,-3.1631272,
0.5904043,-6.494694,-3.1631272,
0.5904043,-6.5228086,-3.1631272,
0.5693184,-6.501723,-3.1631272,
0.5904043,-6.473608,-3.184213,
0.5904043,-6.473608,-3.1631272,
0.5904043,-6.4876657,-3.1631272,
0.5693184,-6.4806366,-3.14907,
0.5904043,-6.473608,-3.106898,
0.5974329,-6.4806366,-3.1139266,
0.55526114,-6.51578,-3.1631272,
0.6044615,-6.5087514,-3.1631272,
0.5693184,-6.51578,-3.1912415,
0.5974329,-6.51578,-3.1631272,
0.5974329,-6.4665794,-3.1420412,
0.61149013,-6.51578,-3.1631272,
0.61149013,-6.4806366,-3.1631272,
0.5904043,-6.529837,-3.1631272,
0.5693184,-6.501723,-3.1771843,
0.57634705,-6.4876657,-3.1420412,
0.5693184,-6.501723,-3.1631272,
0.5974329,-6.5368657,-3.1490698,
0.58337563,-6.473608,-3.1631272,
0.5974329,-6.473608,-3.1209555,
0.5904043,-6.473608,-3.1350126,
0.5974329,-6.51578,-3.1631272,
0.5904043,-6.51578,-3.184213,
0.61149013,-6.494694,-3.1771843,
0.5904043,-6.494694,-3.1631272,
0.5622898,-6.494694,-3.1982703,
0.632576,-6.494694,-3.1631272,
0.61149013,-6.51578,-3.1631272,
0.54823256,-6.473608,-3.184213,
0.5974329,-6.4876657,-3.1631272,
0.61149013,-6.501723,-3.1490698,
0.58337563,-6.51578,-3.1209555,
0.62554735,-6.5087514,-3.127984,
0.61149013,-6.494694,-3.1631272,
0.5904043,-6.501723,-3.1771843,
0.5693184,-6.494694,-3.1912415,
0.5974329,-6.4876657,-3.1560986,
0.5904043,-6.494694,-3.184213,
0.55526114,-6.4876657,-3.1631272,
0.5904043,-6.5087514,-3.1912415,
0.5904043,-6.501723,-3.1771843,
0.5904043,-6.501723,-3.1631272,
0.5693184,-6.4806366,-3.14907,
0.57634705,-6.5087514,-3.184213,
0.5904043,-6.5087514,-3.1771843,
0.5693184,-6.51578,-3.1631272,
0.5904043,-6.501723,-3.1771843,
0.58337563,-6.4876657,-3.1560986,
0.632576,-6.51578,-3.1420412,
0.5974329,-6.51578,-3.1631272,
0.5693184,-6.4876657,-3.1560986,
0.5693184,-6.51578,-3.1912415,
0.6044615,-6.51578,-3.1912415,
0.55526114,-6.494694,-3.184213,
0.58337563,-6.4876657,-3.1631272,
0.5974329,-6.4876657,-3.1701558,
0.5974329,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1912415,
0.5904043,-6.51578,-3.184213,
0.5904043,-6.4876657,-3.184213,
0.58337563,-6.501723,-3.1420412,
0.576347,-6.51578,-3.184213,
0.61851877,-6.51578,-3.1631272,
0.5904043,-6.473608,-3.1701558,
0.5974329,-6.501723,-3.1771843,
0.632576,-6.5438943,-3.1631272,
0.58337563,-6.4876657,-3.1631272,
0.5904043,-6.473608,-3.1631272,
0.57634705,-6.529837,-3.1771843,
0.5693184,-6.501723,-3.1982703,
0.5904043,-6.5368657,-3.184213,
0.6044615,-6.5438943,-3.1631272,
0.5693184,-6.529837,-3.14907,
0.5904043,-6.51578,-3.1701558,
0.57634705,-6.5087514,-3.184213,
0.5693184,-6.5228086,-3.1420412,
0.5622898,-6.5368657,-3.1420412,
0.5904043,-6.501723,-3.184213,
0.58337563,-6.5087514,-3.1560986,
0.5693184,-6.51578,-3.127984,
0.5693184,-6.51578,-3.184213,
0.5904043,-6.494694,-3.1631272,
0.58337563,-6.5438943,-3.184213,
0.5693184,-6.494694,-3.1631272,
0.58337563,-6.4665794,-3.1912415,
0.5974329,-6.501723,-3.1631272,
0.55526114,-6.51578,-3.184213,
0.5904043,-6.5368657,-3.1701558,
0.61149013,-6.494694,-3.1631272,
0.5974329,-6.4806366,-3.1631272,
0.58337563,-6.501723,-3.1771843,
0.5904043,-6.5228086,-3.1631272,
0.5622898,-6.4806366,-3.1631272,
0.5904043,-6.494694,-3.1631272,
0.5974329,-6.494694,-3.1350126,
0.57634705,-6.4806366,-3.1420412,
0.62554735,-6.4876657,-3.1771843,
0.5904043,-6.501723,-3.205299,
0.5904043,-6.501723,-3.1771843,
0.6255474,-6.51578,-3.1490698,
0.5904043,-6.5368657,-3.1631272,
0.576347,-6.4806366,-3.1631272,
0.55526114,-6.4665794,-3.1912415,
0.6044615,-6.501723,-3.1631272,
0.5904043,-6.473608,-3.1631272,
0.5693184,-6.473608,-3.184213,
0.61149013,-6.4876657,-3.1701558,
0.58337563,-6.4876657,-3.1701558,
0.57634705,-6.494694,-3.1982703,
0.5693184,-6.5228086,-3.1420412,
0.5693184,-6.494694,-3.1420412,
0.5974329,-6.4806366,-3.1420412,
0.5904043,-6.501723,-3.1701558,
0.61851877,-6.51578,-3.1631272,
0.6044615,-6.51578,-3.1420412,
0.5693184,-6.501723,-3.1912415,
0.5974329,-6.5087514,-3.1631272,
0.57634705,-6.501723,-3.1490698,
0.5904043,-6.501723,-3.1420412,
0.5904043,-6.5228086,-3.1420412,
0.57634705,-6.5087514,-3.184213,
0.5693184,-6.473608,-3.1701558,
0.58337563,-6.51578,-3.1631272,
0.5974329,-6.529837,-3.1701558,
0.5974329,-6.501723,-3.1631272,
0.5693184,-6.51578,-3.1771843,
0.632576,-6.5368657,-3.1209555,
0.58337563,-6.51578,-3.205299,
0.57634705,-6.51578,-3.1490698,
0.5904043,-6.494694,-3.1771843,
0.57634705,-6.529837,-3.1771843,
0.57634705,-6.4806366,-3.1631272,
0.61851877,-6.501723,-3.1631272,
0.5693184,-6.494694,-3.1631272,
0.54823256,-6.51578,-3.1631272,
0.6044615,-6.494694,-3.1631272,
0.5693184,-6.494694,-3.14907,
0.5974329,-6.51578,-3.1912415,
0.5693184,-6.5368657,-3.1420412,
0.5693184,-6.5509233,-3.1560986,
0.58337563,-6.5438943,-3.1631272,
0.61149013,-6.51578,-3.1420412,
0.632576,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.184213,
0.61149013,-6.4806366,-3.1631272,
0.61149013,-6.5368657,-3.1350126,
0.5904043,-6.494694,-3.1631272,
0.5974329,-6.501723,-3.1631272,
0.6044615,-6.51578,-3.1631272,
0.5974329,-6.4665794,-3.1631272,
0.5904043,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.5693184,-6.4876657,-3.184213,
0.58337563,-6.51578,-3.14907,
0.54823256,-6.5438943,-3.1771843,
0.58337563,-6.51578,-3.1771843,
0.5693184,-6.5438943,-3.1912415,
0.5904043,-6.529837,-3.1701558,
0.5904043,-6.51578,-3.1631272,
0.58337563,-6.51578,-3.1771843,
0.5974329,-6.51578,-3.1420412,
0.6044615,-6.51578,-3.1631272,
0.61149013,-6.494694,-3.1771843,
0.5974329,-6.5087514,-3.1771843,
0.58337563,-6.501723,-3.1701558,
0.5904043,-6.5087514,-3.1631272,
0.5974329,-6.51578,-3.1912415,
0.58337563,-6.494694,-3.1631272,
0.5693184,-6.494694,-3.1631272,
0.5904043,-6.494694,-3.1209555,
0.5904043,-6.51578,-3.1631272,
0.5693184,-6.51578,-3.184213,
0.5622898,-6.51578,-3.1701558,
0.5904043,-6.494694,-3.184213,
0.5974329,-6.494694,-3.1912415,
0.5693184,-6.5790377,-3.1631272,
0.5693184,-6.4876657,-3.1631272,
0.54823256,-6.494694,-3.1631272,
0.58337563,-6.51578,-3.184213,
0.5904043,-6.494694,-3.184213,
0.58337563,-6.4876657,-3.184213,
0.61851877,-6.494694,-3.1631272,
0.57634705,-6.51578,-3.1560986,
0.61149013,-6.5438943,-3.1912415,
0.5904043,-6.4806366,-3.1631272,
0.58337563,-6.5368657,-3.184213,
0.576347,-6.51578,-3.1912415,
0.5693184,-6.529837,-3.1631272,
0.61851877,-6.5438943,-3.1631272,
0.5974329,-6.4876657,-3.1350126,
0.61149013,-6.501723,-3.1631272,
0.5693184,-6.494694,-3.1631272,
0.5904043,-6.5087514,-3.1631272,
0.61851877,-6.4806366,-3.1771843,
0.5974329,-6.51578,-3.1631272,
0.5412039,-6.5438943,-3.1631272,
0.57634705,-6.51578,-3.1771843,
0.5904043,-6.4876657,-3.1912415,
0.61149013,-6.4876657,-3.1771843,
0.55526114,-6.473608,-3.1490698,
0.5412039,-6.529837,-3.1701558,
0.5693184,-6.51578,-3.1631272,
0.61149013,-6.494694,-3.184213,
0.61149013,-6.494694,-3.1420412,
0.5904043,-6.494694,-3.1631272,
0.55526114,-6.5087514,-3.1631272,
0.5974329,-6.51578,-3.1631272,
0.57634705,-6.501723,-3.1631272,
0.5693184,-6.51578,-3.1701558,
0.58337563,-6.51578,-3.14907,
0.6044615,-6.501723,-3.1631272,
0.5904043,-6.51578,-3.1912415,
0.5904043,-6.4876657,-3.1701558,
0.5904043,-6.494694,-3.1771843,
0.61149013,-6.501723,-3.1631272,
0.5693184,-6.51578,-3.1631272,
0.57634705,-6.51578,-3.1420412,
0.5904043,-6.4876657,-3.1912415,
0.61149013,-6.5509233,-3.1350126,
0.5693184,-6.4876657,-3.14907,
0.61851877,-6.4876657,-3.1631272,
0.576347,-6.4876657,-3.184213,
0.632576,-6.473608,-3.1982703,
0.58337563,-6.494694,-3.14907,
0.55526114,-6.501723,-3.1631272,
0.5904043,-6.473608,-3.1631272,
0.6044615,-6.4876657,-3.1631272,
0.5904043,-6.51578,-3.14907,
0.5693184,-6.494694,-3.1631272,
0.58337563,-6.5087514,-3.14907,
0.5693184,-6.494694,-3.1631272,
0.58337563,-6.494694,-3.1631272,
0.5904043,-6.494694,-3.14907,
0.5693184,-6.4876657,-3.1560986,
0.57634705,-6.459551,-3.1631272,
0.58337563,-6.51578,-3.1771843,
0.5904043,-6.51578,-3.1420412,
0.5974329,-6.4806366,-3.1631272,
0.58337563,-6.51578,-3.1350126,
0.5974329,-6.4806366,-3.205299,
0.5904043,-6.51578,-3.1631272,
0.5974329,-6.4876657,-3.1420412,
0.5904043,-6.51578,-3.1420412,
0.6044615,-6.501723,-3.1912415,
0.5904043,-6.51578,-3.1631272,
0.61149013,-6.51578,-3.184213,
0.5904043,-6.4665794,-3.1631272,
0.632576,-6.51578,-3.1560986,
0.5904043,-6.501723,-3.184213,
0.57634705,-6.5087514,-3.1631272,
0.61149013,-6.473608,-3.1631272,
0.5693184,-6.494694,-3.1912415,
0.576347,-6.494694,-3.1631272,
0.6044615,-6.5087514,-3.1420412,
0.54823256,-6.473608,-3.1420412,
0.5974329,-6.501723,-3.1631272,
0.5622898,-6.4876657,-3.1631272,
0.6044615,-6.51578,-3.1912415,
0.632576,-6.4876657,-3.1982703,
0.5693184,-6.494694,-3.1631272,
0.5693184,-6.494694,-3.2263846,
0.6044615,-6.459551,-3.1560984,
