X, Y, Z, Dlugosc wektora
-0.040558223,0.0049884445,1.0236071,1.025369,
-0.040558223,0.0049884445,1.0236071,1.0230514,
-0.042293333,0.0059644445,1.0227395,1.0243416,
-0.043052442,0.0060728886,1.0194862,1.0209309,
-0.043052442,0.0060728886,1.0194862,1.0265682,
-0.040883556,0.0024942223,1.0210044,1.0261561,
-0.040883556,0.0024942223,1.0210044,1.0242811,
-0.040883556,0.0024942223,1.0210044,1.0240551,
-0.038714666,0.0042293333,1.023824,1.0251752,
-0.039907556,0.0049884445,1.0210044,1.0222683,
-0.039907556,0.0049884445,1.0210044,1.0262532,
-0.042293333,0.006398222,1.0233902,1.0243622,
-0.042293333,0.006398222,1.0233902,1.0255872,
-0.040124442,0.005639111,1.0236071,1.0253145,
-0.039365333,0.0037955556,1.0245831,1.0268655,
-0.039365333,0.0037955556,1.0245831,1.0238355,
-0.040341333,0.0042293333,1.0239325,1.0245814,
-0.042510223,0.003904,1.0259929,1.0244702,
-0.038064,0.0042293333,1.0243663,1.0258979,
-0.042618666,0.0045546666,1.0245831,1.0267491,
-0.042401776,0.004337778,1.0194862,1.0244706,
-0.042618666,0.0047715553,1.0231733,1.0292975,
-0.042618666,0.0047715553,1.0231733,1.0253421,
-0.043269332,0.005639111,1.0239325,1.0246017,
-0.043269332,0.005639111,1.0239325,1.0257155,
-0.043269332,0.005639111,1.0239325,1.0239714,
-0.041100442,0.007591111,1.0239325,1.0235021,
-0.041100442,0.007591111,1.0239325,1.0232719,
-0.040666666,0.0047715553,1.022848,1.0259612,
-0.03904,0.006181333,1.0225227,1.0226197,
-0.038714666,0.0023857777,1.0246916,1.0262705,
-0.040449776,0.0040124445,1.0239325,1.0236558,
-0.040449776,0.0040124445,1.0239325,1.0246328,
-0.040449776,0.0040124445,1.0239325,1.024884,
-0.040124442,0.00488,1.0249084,1.0261357,
-0.04218489,0.003904,1.0239325,1.0238008,
-0.040992,0.00488,1.0250169,1.0261658,
-0.04077511,0.0037955556,1.0241493,1.0233645,
-0.042076442,0.004663111,1.0233902,1.0250859,
-0.045004442,0.005313778,1.0242578,1.0244464,
-0.041859556,0.0050968886,1.0210044,1.0227479,
-0.041859556,0.0037955556,1.022848,1.0226989,
-0.040992,0.0016266666,1.0226312,1.0236353,
-0.042510223,0.0069404445,1.0234987,1.024228,
-0.042618666,0.0028195556,1.0232818,1.024541,
-0.042618666,0.0028195556,1.0232818,1.0254732,
-0.042076442,0.0045546666,1.0243663,1.0279713,
-0.037088,0.0052053332,1.0216551,1.0227077,
-0.041968,0.00488,1.0241493,1.0250299,
-0.041642666,0.005856,1.0236071,1.0236813,
-0.041642666,0.005856,1.0236071,1.0255772,
-0.042076442,0.004446222,1.0214382,1.0229207,
-0.042401776,0.0034702222,1.0249084,1.0259212,
-0.042401776,0.0034702222,1.0249084,1.0233923,
-0.043811556,0.006832,1.0239325,1.0258558,
-0.040992,0.0032533333,1.0239325,1.0231594,
-0.040449776,0.005639111,1.0259929,1.0245198,
-0.042401776,0.00488,1.0220889,1.0256475,
-0.042618666,0.006289778,1.0218719,1.0249723,
-0.043811556,0.005639111,1.0242578,1.0262035,
-0.04272711,0.0042293333,1.0266435,1.026282,
-0.04272711,0.0042293333,1.0266435,1.0261632,
-0.040449776,0.0049884445,1.0254506,1.0276856,
-0.03979911,0.0041208887,1.0251253,1.0221851,
-0.041100442,0.0014097778,1.0236071,1.0275695,
-0.039365333,0.004446222,1.023824,1.0252084,
-0.039365333,0.004446222,1.023824,1.0254903,
-0.041859556,0.0040124445,1.0203538,1.02122,
-0.03904,0.004663111,1.0237155,1.0237494,
-0.03904,0.004663111,1.0237155,1.0263497,
-0.042618666,0.0055306666,1.0242578,1.024814,
-0.040883556,0.006181333,1.0245831,1.0254165,
-0.039365333,0.00488,1.0241493,1.0248861,
-0.039365333,0.00488,1.0241493,1.0276984,
-0.039365333,0.00488,1.0241493,1.0256351,
-0.04175111,0.006181333,1.0261014,1.0275207,
-0.04175111,0.006181333,1.0261014,1.0264472,
-0.04175111,0.006181333,1.0261014,1.0244776,
-0.04175111,0.006181333,1.0261014,1.0218942,
-0.044245332,0.0033617776,1.0221974,1.0221078,
-0.040992,0.0067235553,1.0232818,1.0236839,
-0.041642666,0.0037955556,1.0242578,1.0243822,
-0.041642666,0.0037955556,1.0242578,1.0265791,
-0.03925689,0.0052053332,1.0229565,1.0240465,
-0.04272711,0.00488,1.0255591,1.0246146,
-0.04272711,0.00488,1.0255591,1.0272226,
-0.03925689,0.006832,1.0250169,1.0253619,
-0.04120889,0.005639111,1.0262098,1.0264877,
-0.03882311,0.0070488886,1.0246916,1.025688,
-0.03882311,0.0070488886,1.0246916,1.0262283,
-0.040124442,0.006181333,1.0284871,1.0280939,
-0.039907556,0.0049884445,1.0241493,1.023276,
-0.042618666,0.006615111,1.0245831,1.0251646,
-0.040666666,0.005422222,1.0240409,1.0251597,
-0.040666666,0.005422222,1.0240409,1.0267103,
-0.040558223,0.0045546666,1.020896,1.0202069,
-0.040558223,0.0045546666,1.020896,1.0247638,
-0.03979911,0.005639111,1.0246916,1.0232785,
-0.040992,0.005422222,1.0239325,1.0264682,
-0.041968,0.002168889,1.0240409,1.0251111,
-0.03979911,0.003144889,1.0258844,1.0265739,
-0.03979911,0.003144889,1.0258844,1.0257375,
-0.041317333,0.004663111,1.0234987,1.0252228,
-0.040666666,0.005313778,1.0261014,1.026938,
-0.04316089,0.0047715553,1.0261014,1.0251458,
-0.040666666,0.005422222,1.0224142,1.0223833,
-0.041425776,0.004446222,1.0236071,1.0261027,
-0.041100442,0.0065066665,1.0287039,1.0309368,
-0.041100442,0.0065066665,1.0287039,1.0267601,
-0.04370311,0.0037955556,1.0258844,1.025077,
-0.040341333,0.0033617776,1.0216551,1.0237613,
-0.041642666,0.0033617776,1.0197031,1.020523,
-0.045004442,0.004337778,1.0234987,1.0238388,
-0.045004442,0.004337778,1.0234987,1.0270097,
-0.045004442,0.004337778,1.0234987,1.0224375,
-0.045004442,0.004337778,1.0234987,1.0242699,
-0.039148442,0.0045546666,1.0230649,1.0230837,
-0.039148442,0.0045546666,1.0230649,1.0247577,
-0.039148442,0.0045546666,1.0230649,1.0224261,
-0.042618666,0.0050968886,1.0243663,1.0249423,
-0.04218489,0.003687111,1.0239325,1.0260684,
-0.04392,0.004446222,1.0249084,1.0248038,
-0.041100442,0.0067235553,1.0252337,1.0244758,
-0.041100442,0.0067235553,1.0252337,1.0224555,
-0.041100442,0.0067235553,1.0252337,1.0238941,
-0.040341333,0.0057475553,1.0241493,1.026276,
-0.040341333,0.0057475553,1.0241493,1.022106,
-0.04511289,0.0042293333,1.0227395,1.0249847,
-0.04511289,0.0042293333,1.0227395,1.0214192,
-0.04511289,0.0042293333,1.0227395,1.0260878,
-0.040666666,0.006289778,1.0232818,1.025327,
-0.040666666,0.006289778,1.0232818,1.0255795,
-0.040992,0.004663111,1.0223057,1.0267761,
-0.041642666,0.0059644445,1.0232818,1.0261161,
-0.040883556,0.00488,1.0239325,1.0255988,
-0.044896,0.0049884445,1.0244746,1.0260284,
-0.040666666,0.004446222,1.0245831,1.0259949,
-0.04120889,0.003687111,1.0271858,1.0232118,
-0.04120889,0.003687111,1.0271858,1.0243641,
-0.040992,0.004446222,1.023824,1.0249768,
-0.040883556,0.003904,1.0251253,1.0252975,
-0.041968,0.0052053332,1.0246916,1.0249329,
-0.041968,0.0052053332,1.0246916,1.0223544,
-0.043811556,0.005313778,1.0197031,1.021528,
-0.042618666,0.0055306666,1.0231733,1.0242566,
-0.04316089,0.0037955556,1.0213298,1.0261832,
-0.04316089,0.0037955556,1.0213298,1.0252311,
-0.041968,0.006615111,1.0251254,1.0277896,
-0.041425776,0.004663111,1.0240408,1.0247134,
-0.03979911,0.0050968886,1.022848,1.0239112,
-0.039148442,0.0074826665,1.0230649,1.0231773,
-0.039148442,0.0074826665,1.0230649,1.0245386,
-0.040666666,0.0033617776,1.0248,1.0251092,
-0.042618666,0.0024942223,1.0229565,1.0239539,
-0.042618666,0.0024942223,1.0229565,1.0253358,
-0.042618666,0.0024942223,1.0229565,1.0235991,
-0.042618666,0.0024942223,1.0229565,1.0243975,
-0.04218489,0.006289778,1.0219804,1.022513,
-0.04218489,0.006289778,1.0219804,1.0259802,
-0.04218489,0.006289778,1.0219804,1.0251864,
-0.041968,0.004663111,1.0225227,1.0241152,
-0.043486223,0.0055306666,1.0240408,1.0248755,
-0.043486223,0.0055306666,1.0240408,1.0243435,
-0.043486223,0.0055306666,1.0240408,1.0240734,
-0.042944,0.0050968886,1.0248,1.0255656,
-0.041534223,0.0020604443,1.0249084,1.0262877,
-0.041534223,0.0020604443,1.0249084,1.0247529,
-0.041534223,0.0020604443,1.0249084,1.0248816,
-0.042944,8.6755556E-4,1.0237156,1.026953,
-0.042510223,0.0070488886,1.0217636,1.0224081,
-0.042510223,0.0070488886,1.0217636,1.0219461,
-0.042510223,0.0070488886,1.0217636,1.0251502,
-0.041534223,0.002168889,1.022848,1.0231426,
-0.041317333,0.006289778,1.0264267,1.0278839,
-0.041642666,0.0030364443,1.0224142,1.0247014,
-0.04175111,0.004663111,1.0220889,1.0226554,
-0.04272711,0.005422222,1.0231733,1.0232362,
-0.043052442,0.0065066665,1.0254507,1.0263747,
-0.043052442,0.0065066665,1.0254507,1.0239805,
-0.043052442,0.0065066665,1.0254507,1.0230377,
-0.043052442,0.0065066665,1.0254507,1.0258274,
-0.040666666,0.005422222,1.0201368,1.0209615,
-0.040883556,0.003904,1.0241493,1.0243236,
-0.044028442,0.0052053332,1.0237155,1.0257435,
-0.040883556,0.007916444,1.0229565,1.0229429,
-0.041859556,0.005639111,1.0203538,1.0215278,
-0.042076442,0.0040124445,1.0236071,1.0224323,
-0.042076442,0.0040124445,1.0236071,1.0238742,
-0.042076442,0.0040124445,1.0236071,1.026998,
-0.042076442,0.0040124445,1.0236071,1.0255631,
-0.042076442,0.0040124445,1.0236071,1.0265409,
-0.042076442,0.0040124445,1.0236071,1.0279155,
-0.041859556,0.0050968886,1.0220889,1.0260934,
-0.042076442,0.004337778,1.0242578,1.0270494,
-0.041100442,0.0059644445,1.0242578,1.0264754,
-0.041100442,0.0059644445,1.0242578,1.0273324,
-0.04077511,0.006832,1.0243663,1.024495,
-0.04077511,0.006832,1.0243663,1.0280248,
-0.041534223,0.002711111,1.0197031,1.0222869,
-0.041534223,0.002711111,1.0197031,1.0223718,
-0.041534223,0.002711111,1.0197031,1.0273046,
-0.041534223,0.002711111,1.0197031,1.0264418,
-0.041534223,0.002711111,1.0197031,1.0227388,
-0.043052442,0.0059644445,1.023824,1.0244513,
-0.043052442,0.0059644445,1.023824,1.0224383,
-0.042293333,0.0041208887,1.0275111,1.0245575,
-0.042293333,0.0041208887,1.0275111,1.0259043,
-0.042293333,0.0041208887,1.0275111,1.0284482,
-0.041100442,0.0060728886,1.0233902,1.0242375,
-0.041100442,0.0060728886,1.0233902,1.0245265,
-0.043269332,0.004446222,1.0245831,1.0243235,
-0.04316089,0.0067235553,1.0200285,1.0228678,
-0.04316089,0.0067235553,1.0200285,1.0226117,
-0.04316089,0.0067235553,1.0200285,1.0233421,
-0.04120889,0.007916444,1.0219804,1.0223155,
-0.04175111,0.004663111,1.0237155,1.0258775,
-0.040016,0.0065066665,1.0248,1.0242375,
-0.04120889,0.004337778,1.0240409,1.024211,
-0.04120889,0.004337778,1.0240409,1.023702,
-0.04120889,0.004337778,1.0240409,1.0250782,
-0.039907556,0.0052053332,1.0258844,1.0267173,
-0.039907556,0.0052053332,1.0258844,1.0249796,
-0.042835556,0.0033617776,1.0221974,1.0229675,
-0.041317333,0.0052053332,1.0245831,1.0238658,
-0.040341333,0.0037955556,1.022848,1.0237263,
-0.041317333,0.005856,1.0243663,1.0250016,
-0.041317333,0.005856,1.0243663,1.0252329,
-0.042944,0.005313778,1.0212213,1.0245215,
-0.042944,0.005313778,1.0212213,1.0271554,
-0.042944,0.005313778,1.0212213,1.0213666,
-0.042944,0.0034702222,1.0245831,1.0263401,
-0.042944,0.0034702222,1.0245831,1.0254098,
-0.043486223,0.004337778,1.0226312,1.0233445,
-0.03979911,0.005639111,1.022631,1.0239705,
-0.040666666,0.0052053332,1.0191609,1.0219617,
-0.040341333,0.005639111,1.0223057,1.0245429,
-0.040341333,0.005639111,1.0223057,1.0249234,
-0.040124442,0.0022773333,1.022631,1.0225718,
-0.041968,0.003144889,1.0215466,1.0258361,
-0.043594666,0.0045546666,1.0233902,1.02465,
-0.03925689,0.0060728886,1.0248001,1.0251558,
-0.041859556,0.0070488886,1.0259929,1.02159,
-0.042076442,0.0059644445,1.0246916,1.0245147,
-0.042076442,0.0059644445,1.0246916,1.0255458,
-0.042076442,0.0059644445,1.0246916,1.0211488,
-0.043052442,0.006615111,1.0239325,1.0229748,
-0.043052442,0.006615111,1.0239325,1.0212154,
-0.042944,0.0042293333,1.0219804,1.0247862,
-0.042944,0.0042293333,1.0219804,1.0262899,
-0.042944,0.0042293333,1.0219804,1.025005,
-0.042944,0.0042293333,1.0219804,1.025665,
-0.042618666,0.0045546666,1.0250169,1.0259047,
-0.042618666,0.0045546666,1.0250169,1.0289477,
-0.042835556,0.0065066665,1.022848,1.0240291,
-0.040883556,0.0050968886,1.0231733,1.0242268,
-0.042076442,0.007916444,1.028704,1.0295947,
-0.042835556,0.0059644445,1.0254507,1.0253847,
-0.042835556,0.0059644445,1.0254507,1.0230992,
-0.043269332,0.0042293333,1.0219804,1.0224035,
-0.04120889,0.003144889,1.0241493,1.0247787,
-0.04370311,0.003687111,1.0255591,1.0246418,
-0.04370311,0.003687111,1.0255591,1.0230963,
-0.04370311,0.0059644445,1.0233903,1.0254428,
-0.042510223,0.0049884445,1.020137,1.0206617,
-0.042510223,0.0049884445,1.020137,1.0239116,
-0.04120889,0.006289778,1.0231733,1.0234112,
-0.04120889,0.006289778,1.0231733,1.0247004,
-0.04120889,0.006289778,1.0231733,1.0266991,
-0.037521776,0.0032533333,1.0246916,1.0249909,
-0.04120889,0.0050968886,1.022848,1.0241175,
-0.04120889,0.0050968886,1.022848,1.0248121,
-0.04120889,0.0050968886,1.022848,1.0264934,
-0.04120889,0.0050968886,1.022848,1.0236677,
-0.04120889,0.0050968886,1.022848,1.0271782,
-0.040883556,0.0047715553,1.0258845,1.0254658,
-0.042510223,0.00488,1.0237155,1.0243229,
-0.041534223,0.0047715553,1.0246916,1.0235859,
-0.042835556,0.0033617776,1.0250169,1.0268093,
-0.04272711,0.0049884445,1.0262097,1.0212806,
-0.041859556,0.0070488886,1.0261014,1.0246984,
-0.043377776,0.0024942223,1.0226312,1.0230019,
-0.043811556,0.0059644445,1.0231733,1.0241283,
-0.042835556,0.0049884445,1.0234987,1.0255067,
-0.041859556,0.0026026666,1.0241493,1.0239341,
-0.041859556,0.0026026666,1.0241493,1.0237243,
-0.041859556,0.0026026666,1.0241493,1.024319,
-0.043594666,0.0067235553,1.0229565,1.0235085,
-0.043594666,0.0067235553,1.0229565,1.0242481,
-0.043594666,0.0067235553,1.0229565,1.0230243,
-0.04370311,0.00488,1.0227395,1.025969,
-0.04370311,0.00488,1.0227395,1.0258013,
-0.044353776,0.006832,1.0237155,1.0261375,
-0.044353776,0.006832,1.0237155,1.0245708,
-0.040558223,0.0059644445,1.027728,1.0285587,
-0.043377776,0.006289778,1.0254507,1.0249293,
-0.043377776,0.0055306666,1.0227395,1.0237147,
-0.043377776,0.0055306666,1.0227395,1.0259793,
-0.043377776,0.0055306666,1.0227395,1.025549,
-0.043377776,0.0055306666,1.0227395,1.0233495,
-0.043052442,0.005313778,1.0223057,1.0251156,
-0.042293333,0.0034702222,1.0240408,1.0251173,
-0.042293333,0.0034702222,1.0240408,1.025592,
-0.04175111,0.0057475553,1.0242578,1.0255986,
-0.039907556,0.003687111,1.0220889,1.0248239,
-0.042944,0.0049884445,1.0223058,1.0243931,
-0.042944,0.0049884445,1.0223058,1.0230104,
-0.042944,0.0049884445,1.0223058,1.0256078,
-0.041642666,0.0028195556,1.023824,1.0217541,
-0.042401776,0.0052053332,1.0244746,1.0251613,
-0.042401776,0.00488,1.022848,1.0235138,
-0.041100442,0.004663111,1.0245831,1.0252248,
-0.041100442,0.004663111,1.0245831,1.0249789,
-0.041100442,0.004663111,1.0245831,1.0241144,
-0.041100442,0.004663111,1.0245831,1.0267951,
-0.044896,0.0041208887,1.0233902,1.0240965,
-0.044896,0.0041208887,1.0233902,1.0228171,
-0.04175111,0.0028195556,1.0265352,1.0274322,
-0.04175111,0.0028195556,1.0265352,1.0262151,
-0.040341333,0.005856,1.0230649,1.0242519,
-0.040341333,0.005856,1.0230649,1.0249714,
-0.043269332,0.0041208887,1.0240408,1.0260415,
-0.043269332,0.0041208887,1.0240408,1.0246387,
-0.043486223,0.003904,1.0254506,1.0241559,
-0.043486223,0.003904,1.0254506,1.0245876,
-0.044353776,0.007591111,1.0205706,1.0258538,
-0.044353776,0.007591111,1.0205706,1.0231886,
-0.044353776,0.007591111,1.0205706,1.0241462,
-0.044353776,0.007591111,1.0205706,1.020618,
-0.044353776,0.007591111,1.0205706,1.02328,
-0.044353776,0.007591111,1.0205706,1.022618,
-0.044353776,0.007591111,1.0205706,1.0228878,
-0.044353776,0.007591111,1.0205706,1.023833,
-0.04413689,0.005639111,1.0207876,1.0233718,
-0.04316089,0.007374222,1.0229565,1.0254183,
-0.041859556,0.007374222,1.0240409,1.0227078,
-0.03925689,0.0050968886,1.0213298,1.0230482,
-0.03925689,0.0050968886,1.0213298,1.0255045,
-0.042944,0.0057475553,1.0253422,1.0251771,
-0.041968,0.0052053332,1.0229565,1.0237358,
-0.041968,0.0032533333,1.0259929,1.0271395,
-0.042618666,0.0059644445,1.0224142,1.0243571,
-0.042618666,0.0059644445,1.0224142,1.0242267,
-0.04272711,0.0052053332,1.0241493,1.0232588,
-0.03882311,0.0049884445,1.0263182,1.0276036,
-0.040883556,0.0060728886,1.0256675,1.0268356,
-0.041642666,0.0050968886,1.0207876,1.0236019,
-0.041642666,0.0050968886,1.0207876,1.02252,
-0.042944,0.005639111,1.0252337,1.0246398,
-0.04218489,0.006289778,1.0217636,1.0233364,
-0.04218489,0.006289778,1.0217636,1.0215894,
-0.04218489,0.006289778,1.0217636,1.0257068,
-0.04218489,0.006289778,1.0217636,1.0248442,
-0.04023289,0.0059644445,1.0248001,1.0265273,
-0.040883556,0.0057475553,1.0232818,1.0241144,
-0.040883556,0.0057475553,1.0232818,1.0255452,
-0.040883556,0.0057475553,1.0232818,1.0233364,
-0.04467911,0.0057475553,1.0232818,1.0220269,
-0.04370311,0.0055306666,1.0220889,1.0229287,
-0.042401776,0.004446222,1.022848,1.0216138,
-0.045004442,0.003904,1.022631,1.0286318,
-0.045004442,0.003904,1.022631,1.0242666,
-0.045004442,0.003904,1.022631,1.0269642,
-0.045004442,0.003904,1.022631,1.0237375,
-0.045004442,0.003904,1.022631,1.0242338,
-0.045004442,0.003904,1.022631,1.0236176,
-0.04370311,0.003904,1.0232818,1.0262631,
-0.041317333,0.004663111,1.0207876,1.022943,
-0.041317333,0.004663111,1.0207876,1.0239131,
-0.041317333,0.004663111,1.0207876,1.026378,
-0.040016,0.004446222,1.023824,1.0230279,
-0.03925689,0.006289778,1.0219804,1.0240448,
-0.03925689,0.006289778,1.0219804,1.0246887,
-0.042835556,0.003904,1.022631,1.0251676,
-0.04392,0.0076995553,1.0237155,1.024764,
-0.04316089,0.0060728886,1.0258844,1.0262234,
-0.04316089,0.0060728886,1.0258844,1.024429,
-0.04316089,0.0060728886,1.0258844,1.0250025,
-0.043811556,0.006398222,1.0244746,1.0250705,
-0.04218489,0.0045546666,1.0256675,1.0272695,
-0.040016,0.003904,1.020896,1.0220485,
-0.040016,0.003904,1.020896,1.022385,
-0.037196442,0.006289778,1.0223057,1.0224999,
-0.04413689,0.0026026666,1.0232818,1.0240067,
-0.043486223,0.0047715553,1.0237155,1.0256189,
-0.044245332,0.006832,1.0207876,1.027631,
-0.040341333,0.004337778,1.0236071,1.0246232,
-0.040341333,0.004337778,1.0236071,1.0206041,
-0.04218489,0.0070488886,1.0214382,1.0245647,
-0.042510223,0.005856,1.0242578,1.02446,
-0.040124442,0.006398222,1.0215466,1.0210407,
-0.040124442,0.006398222,1.0215466,1.0235201,
-0.040124442,0.006398222,1.0215466,1.0283285,
-0.04272711,0.0060728886,1.0221974,1.0231996,
-0.04272711,0.0060728886,1.0221974,1.0263984,
-0.04272711,0.0060728886,1.0221974,1.0251365,
-0.043052442,0.0042293333,1.0234987,1.0250366,
-0.043269332,0.006181333,1.0250169,1.0237392,
-0.041100442,0.0057475553,1.0214382,1.0221195,
-0.04316089,0.0042293333,1.0255591,1.0274171,
-0.042293333,0.0050968886,1.0212214,1.024697,
-0.042944,0.0047715553,1.0250169,1.0288318,
-0.041317333,0.0040124445,1.0207876,1.0219713,
-0.042076442,0.0042293333,1.0221974,1.0258598,
-0.03925689,0.0037955556,1.0242578,1.0245427,
-0.03925689,0.0037955556,1.0242578,1.0232015,
-0.03925689,0.0037955556,1.0242578,1.0255187,
-0.044028442,0.0028195556,1.0242578,1.0235399,
-0.04316089,0.004663111,1.0239325,1.0283039,
-0.042618666,0.0059644445,1.0234987,1.0245119,
-0.042618666,0.0059644445,1.0234987,1.0235249,
-0.042618666,0.0059644445,1.0234987,1.025393,
-0.042618666,0.0059644445,1.0234987,1.0248153,
-0.04272711,0.0020604443,1.0224142,1.0262921,
-0.04316089,0.005313778,1.0270773,1.0277234,
-0.04316089,0.005313778,1.0270773,1.0260265,
-0.042076442,0.0040124445,1.0225227,1.0237343,
-0.042944,0.003904,1.0214382,1.0251417,
-0.04316089,0.006289778,1.0214382,1.0214769,
-0.04316089,0.006289778,1.0214382,1.0257341,
-0.04120889,0.0050968886,1.0243663,1.0249093,
-0.042293333,0.006398222,1.0223057,1.0224909,
-0.042293333,0.006398222,1.0223057,1.0239326,
-0.040883556,0.0057475553,1.0225227,1.0259519,
-0.039907556,0.004337778,1.0240409,1.0250275,
-0.039907556,0.004337778,1.0240409,1.0244682,
-0.039907556,0.004337778,1.0240409,1.0258324,
-0.04316089,0.004337778,1.0230649,1.0249063,
-0.04218489,0.0037955556,1.023824,1.0262481,
-0.04218489,0.0037955556,1.023824,1.0229373,
-0.043052442,0.005856,1.0250169,1.0244063,
-0.043052442,0.005856,1.0250169,1.0237594,
-0.043052442,0.005856,1.0250169,1.0249267,
-0.043052442,0.005856,1.0250169,1.0253711,
-0.043052442,0.005856,1.0250169,1.0227973,
-0.040666666,0.005422222,1.0233902,1.0251602,
-0.044570666,0.0060728886,1.0219804,1.0236009,
-0.044570666,0.0060728886,1.0219804,1.0234604,
-0.043486223,0.005313778,1.0251253,1.0270697,
-0.039907556,0.004446222,1.0268605,1.0278766,
-0.040558223,0.008241777,1.0223057,1.0283657,
-0.040558223,0.008241777,1.0223057,1.0253304,
-0.040558223,0.008241777,1.0223057,1.0243362,
-0.041859556,0.004663111,1.0227395,1.025317,
-0.041859556,0.004663111,1.0227395,1.0240631,
-0.041100442,0.00488,1.0233902,1.0283623,
-0.041100442,0.00488,1.0233902,1.0219294,
-0.043486223,0.003144889,1.0242578,1.0229651,
-0.040883556,0.006615111,1.0203538,1.0247322,
-0.043594666,0.0047715553,1.0212213,1.0232733,
-0.042510223,0.0042293333,1.0253422,1.0263506,
-0.041425776,0.0034702222,1.023824,1.0235921,
-0.040883556,0.0052053332,1.0232818,1.0261444,
-0.040883556,0.0052053332,1.0232818,1.0257957,
-0.043811556,0.00488,1.0219804,1.0264039,
-0.042835556,0.004663111,1.0234987,1.0249547,
-0.040992,0.0059644445,1.0248,1.0236758,
-0.042618666,0.005422222,1.0215467,1.0215874,
-0.040449776,0.005639111,1.0239325,1.0253555,
-0.042618666,0.0055306666,1.0223057,1.0227302,
-0.042618666,0.0055306666,1.0223057,1.0227412,
-0.04272711,0.0057475553,1.0259929,1.0252467,
-0.04272711,0.0057475553,1.0259929,1.0182334,
-0.04272711,0.0057475553,1.0259929,1.0218112,
-0.04272711,0.005313778,1.0243663,1.0252771,
-0.041642666,0.005639111,1.0213298,1.0234841,
-0.041642666,0.0052053332,1.0230649,1.0232126,
-0.041642666,0.0052053332,1.0230649,1.0225973,
-0.043377776,0.0035786666,1.0214382,1.0218419,
-0.042618666,0.004446222,1.0241493,1.0261394,
-0.042618666,0.004446222,1.0241493,1.0256534,
-0.042618666,0.004446222,1.0241493,1.0230619,
-0.042618666,0.004446222,1.0241493,1.0228446,
-0.042618666,0.004446222,1.0241493,1.0261757,
-0.041534223,0.003687111,1.0250169,1.0277785,
-0.041534223,0.003687111,1.0250169,1.0246427,
-0.040666666,0.0040124445,1.025776,1.025294,
-0.041534223,0.002168889,1.0254507,1.0271593,
-0.041534223,0.002168889,1.0254507,1.024994,
-0.04120889,0.0045546666,1.0240409,1.0260758,
-0.04120889,0.0045546666,1.0240409,1.0241249,
-0.04120889,0.0045546666,1.0240409,1.0215963,
-0.04120889,0.0045546666,1.0240409,1.0241405,
-0.042293333,0.00488,1.022631,1.0241716,
-0.042076442,0.005313778,1.0224142,1.0233747,
-0.04077511,0.006181333,1.0234987,1.0251853,
-0.040883556,0.0041208887,1.0225227,1.0237008,
-0.043052442,0.0059644445,1.0250169,1.0266206,
-0.041317333,0.0067235553,1.0244746,1.0247349,
-0.04175111,0.005639111,1.0236071,1.0252469,
-0.04175111,0.005639111,1.0236071,1.0239887,
-0.042293333,0.006181333,1.0216551,1.0208844,
-0.040666666,0.005422222,1.022631,1.0263497,
-0.042835556,0.004663111,1.023065,1.023522,
-0.042076442,0.004663111,1.0248,1.0239762,
-0.042944,0.0049884445,1.0230649,1.0236627,
-0.040992,0.002711111,1.0219804,1.0248404,
-0.043594666,0.0057475553,1.0213298,1.0239878,
-0.043594666,0.0057475553,1.0213298,1.0271348,
-0.043594666,0.0057475553,1.0213298,1.0257393,
-0.040341333,0.003144889,1.0236071,1.0264256,
-0.040341333,0.003144889,1.0236071,1.0223374,
-0.044896,0.003904,1.022848,1.0238502,
-0.044896,0.003904,1.022848,1.0242579,
-0.044896,0.003904,1.022848,1.0257521,
-0.040341333,0.006398222,1.0251254,1.0267999,
-0.038389333,0.0057475553,1.0239325,1.0249157,
-0.040016,0.0020604443,1.0250169,1.0268879,
-0.042510223,0.0065066665,1.0268605,1.0247222,
-0.042510223,0.0065066665,1.0268605,1.0263019,
-0.041100442,0.0052053332,1.021872,1.0244551,
-0.040341333,0.006615111,1.0246916,1.02534,
-0.040666666,0.0055306666,1.0249084,1.0250274,
-0.042510223,0.0041208887,1.0229564,1.0242414,
-0.04218489,0.005313778,1.0237156,1.0241884,
-0.041859556,0.0026026666,1.021872,1.0235877,
-0.041859556,0.0026026666,1.021872,1.0247625,
-0.041859556,0.0040124445,1.0254506,1.0238794,
-0.041859556,0.0040124445,1.0254506,1.0255867,
-0.041859556,0.0040124445,1.0254506,1.0235808,
-0.041859556,0.0040124445,1.0254506,1.0248953,
-0.044028442,0.0055306666,1.0226312,1.0235587,
-0.044028442,0.0055306666,1.0226312,1.0272247,
-0.044028442,0.0055306666,1.0226312,1.0263605,
-0.039907556,0.0060728886,1.0248,1.0250846,
-0.043269332,0.005422222,1.0233902,1.0257102,
-0.043269332,0.005422222,1.0233902,1.0264888,
-0.04120889,0.0052053332,1.0255591,1.0255738,
-0.04120889,0.0052053332,1.0255591,1.0235184,
-0.04316089,0.0035786666,1.0239325,1.0222939,
-0.04316089,0.0035786666,1.0239325,1.0214207,
-0.042293333,0.004337778,1.0243663,1.0255473,
-0.042293333,0.004337778,1.0243663,1.0247357,
-0.042293333,0.004337778,1.0243663,1.0239632,
-0.041534223,0.003904,1.0226312,1.028025,
-0.040449776,0.0049884445,1.0212213,1.026588,
